category,device,vendor,product,cve_count
airpurifier,mitsubishielectric:msz-ap25\/35\/42\/50vgk-et1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-et1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgk-e1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-e1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgk-e6,mitsubishielectric,msz-ay25\/35\/42\/50vgk-e6,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgk-er1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-er1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgk-et1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-et1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgk-sc1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-sc1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-e6,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-e6,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-er1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-er1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-et1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-et1,2
airpurifier,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-sc1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-sc1,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e1,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e2,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e3,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e3,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-er1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-er1,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-er2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-er2,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et1,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et2,2
airpurifier,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et3,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et3,2
airpurifier,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkb-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkb-e1,2
airpurifier,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkb-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkb-e2,2
airpurifier,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgks-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgks-e1,2
airpurifier,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgks-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgks-e2,2
airpurifier,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkw-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkw-e1,2
airpurifier,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkw-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkw-e2,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-a1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-er1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-er2,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-et1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-et2,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-a1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-er1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-er2,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-et1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-et2,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-a1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-er1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-er2,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-et1,2
airpurifier,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-et2,2
airpurifier,mitsubishielectric:msz-exa09\/12vak,mitsubishielectric,msz-exa09\/12vak,2
airpurifier,mitsubishielectric:msz-eza09\/12vak,mitsubishielectric,msz-eza09\/12vak,2
airpurifier,mitsubishielectric:msz-ft25\/35\/50vgk-e1,mitsubishielectric,msz-ft25\/35\/50vgk-e1,2
airpurifier,mitsubishielectric:msz-ft25\/35\/50vgk-e2,mitsubishielectric,msz-ft25\/35\/50vgk-e2,2
airpurifier,mitsubishielectric:msz-ft25\/35\/50vgk-et1,mitsubishielectric,msz-ft25\/35\/50vgk-et1,2
airpurifier,mitsubishielectric:msz-ft25\/35\/50vgk-sc1,mitsubishielectric,msz-ft25\/35\/50vgk-sc1,2
airpurifier,mitsubishielectric:msz-ft25\/35\/50vgk-sc2,mitsubishielectric,msz-ft25\/35\/50vgk-sc2,2
airpurifier,mitsubishielectric:msz-gzy09\/12\/18vfk,mitsubishielectric,msz-gzy09\/12\/18vfk,2
airpurifier,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-e1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-e1,2
airpurifier,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-er1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-er1,2
airpurifier,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-et1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-et1,2
airpurifier,mitsubishielectric:msz-hr25\/35\/42\/50vfk-e6,mitsubishielectric,msz-hr25\/35\/42\/50vfk-e6,2
airpurifier,mitsubishielectric:msz-ky09\/12\/18vfk,mitsubishielectric,msz-ky09\/12\/18vfk,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e2,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e3,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-e2,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-e3,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-e2,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-e3,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-e2,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-e3,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-er2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-er2,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-et2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-et2,2
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50vg2w-sc1,mitsubishielectric,msz-ln18\/25\/35\/50vg2w-sc1,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-a2,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-a2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-er2,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-er2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-er3,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-er3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-et2,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-et2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-et3,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-et3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-a2,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-a2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-er2,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-er2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-er3,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-er3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-et2,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-et2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-et3,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-et3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-a2,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-a2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-er2,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-er2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-er3,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-er3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-et2,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-et2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-et3,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-et3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2w-er3,mitsubishielectric,msz-ln25\/35\/50\/60vg2w-er3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2w-et3,mitsubishielectric,msz-ln25\/35\/50\/60vg2w-et3,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2b-en2,mitsubishielectric,msz-ln25\/35\/50vg2b-en2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2b-sc1,mitsubishielectric,msz-ln25\/35\/50vg2b-sc1,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2r-en2,mitsubishielectric,msz-ln25\/35\/50vg2r-en2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2r-sc1,mitsubishielectric,msz-ln25\/35\/50vg2r-sc1,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2v-en2,mitsubishielectric,msz-ln25\/35\/50vg2v-en2,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2v-sc1,mitsubishielectric,msz-ln25\/35\/50vg2v-sc1,2
airpurifier,mitsubishielectric:msz-ln25\/35\/50vg2w-en2,mitsubishielectric,msz-ln25\/35\/50vg2w-en2,2
airpurifier,mitsubishielectric:msz-rw25\/35\/50vg-e1,mitsubishielectric,msz-rw25\/35\/50vg-e1,2
airpurifier,mitsubishielectric:msz-rw25\/35\/50vg-er1,mitsubishielectric,msz-rw25\/35\/50vg-er1,2
airpurifier,mitsubishielectric:msz-rw25\/35\/50vg-et1,mitsubishielectric,msz-rw25\/35\/50vg-et1,2
airpurifier,mitsubishielectric:msz-rw25\/35\/50vg-sc1,mitsubishielectric,msz-rw25\/35\/50vg-sc1,2
airpurifier,mitsubishielectric:msz-wx18\/20\/25vfk,mitsubishielectric,msz-wx18\/20\/25vfk,2
airpurifier,mitsubishielectric:msz-zy09\/12\/18vfk,mitsubishielectric,msz-zy09\/12\/18vfk,2
airpurifier,mitsubishielectric:s-mac-002if,mitsubishielectric,s-mac-002if,2
airpurifier,mitsubishielectric:mac-557if-e,mitsubishielectric,mac-557if-e,1
airpurifier,mitsubishielectric:mac-557if-e1,mitsubishielectric,mac-557if-e1,1
airpurifier,mitsubishielectric:mac-558if-e,mitsubishielectric,mac-558if-e,1
airpurifier,mitsubishielectric:mac-558if-e1,mitsubishielectric,mac-558if-e1,1
airpurifier,mitsubishielectric:mac-559if-e,mitsubishielectric,mac-559if-e,1
airpurifier,mitsubishielectric:mac-559if-e1,mitsubishielectric,mac-559if-e1,1
airpurifier,mitsubishielectric:mac-566ifb-e,mitsubishielectric,mac-566ifb-e,1
airpurifier,mitsubishielectric:mac-567ifb-e,mitsubishielectric,mac-567ifb-e,1
airpurifier,mitsubishielectric:mac-567ifb2-e,mitsubishielectric,mac-567ifb2-e,1
airpurifier,mitsubishielectric:mac-568if-e,mitsubishielectric,mac-568if-e,1
airpurifier,mitsubishielectric:mac-568ifb-e,mitsubishielectric,mac-568ifb-e,1
airpurifier,mitsubishielectric:mac-568ifb2-e,mitsubishielectric,mac-568ifb2-e,1
airpurifier,mitsubishielectric:mac-568ifb3-e,mitsubishielectric,mac-568ifb3-e,1
airpurifier,mitsubishielectric:mac-576if-e1,mitsubishielectric,mac-576if-e1,1
airpurifier,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e6,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e6,1
airpurifier,mitsubishielectric:msz-ap60\/71vgk-e1,mitsubishielectric,msz-ap60\/71vgk-e1,1
airpurifier,mitsubishielectric:msz-ap60\/71vgk-er1,mitsubishielectric,msz-ap60\/71vgk-er1,1
airpurifier,mitsubishielectric:msz-ap60\/71vgk-et1,mitsubishielectric,msz-ap60\/71vgk-et1,1
airpurifier,mitsubishielectric:msz-ft20\/25vfk,mitsubishielectric,msz-ft20\/25vfk,1
airpurifier,mitsubishielectric:msz-fx20\/25vfk,mitsubishielectric,msz-fx20\/25vfk,1
airpurifier,mitsubishielectric:msz-gzt09\/12\/18vak,mitsubishielectric,msz-gzt09\/12\/18vak,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-et1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-et1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-et1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-er1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-er1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-et1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgb-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgb-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgr-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgr-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgv-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgv-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgw-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgw-e1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50vg2b-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2b-en1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50vg2r-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2r-en1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50vg2v-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2v-en1,1
airpurifier,mitsubishielectric:msz-ln18\/25\/35\/50vg2w-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2w-en1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-a1,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-a1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-er1,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-er1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-a1,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-a1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2r-er1,mitsubishielectric,msz-ln25\/35\/50\/60vg2r-er1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-a1,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-a1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vg2v-er1,mitsubishielectric,msz-ln25\/35\/50\/60vg2v-er1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgb-a1,mitsubishielectric,msz-ln25\/35\/50\/60vgb-a1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgb-er1,mitsubishielectric,msz-ln25\/35\/50\/60vgb-er1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgr-a1,mitsubishielectric,msz-ln25\/35\/50\/60vgr-a1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgr-er1,mitsubishielectric,msz-ln25\/35\/50\/60vgr-er1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgv-a1,mitsubishielectric,msz-ln25\/35\/50\/60vgv-a1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgv-er1,mitsubishielectric,msz-ln25\/35\/50\/60vgv-er1,1
airpurifier,mitsubishielectric:msz-ln25\/35\/50\/60vgw-er1,mitsubishielectric,msz-ln25\/35\/50\/60vgw-er1,1
airpurifier,mitsubishielectric:msz-zt09\/12\/18vak,mitsubishielectric,msz-zt09\/12\/18vak,1
airpurifier,mitsubishielectric:pac-wf010-e,mitsubishielectric,pac-wf010-e,1
airpurifier,mitsubishielectric:pac-whs01wf-e,mitsubishielectric,pac-whs01wf-e,1
airpurifier,mitsubishielectric:s-mac-702if-b,mitsubishielectric,s-mac-702if-b,1
airpurifier,mitsubishielectric:s-mac-702if-f,mitsubishielectric,s-mac-702if-f,1
airpurifier,mitsubishielectric:s-mac-702if-z,mitsubishielectric,s-mac-702if-z,1
airpurifier,mitsubishielectric:s-mac-905if,mitsubishielectric,s-mac-905if,1
airpurifier,mitsubishielectric:s-mac-906if,mitsubishielectric,s-mac-906if,1
alarms,goabode:iota_all-in-one_security_kit,goabode,iota_all-in-one_security_kit,39
alarms,abus:secvest_wireless_alarm_system_fuaa50000,abus,secvest_wireless_alarm_system_fuaa50000,6
alarms,getnexx:nxal-100,getnexx,nxal-100,5
alarms,getnexx:nxg-100b,getnexx,nxg-100b,5
alarms,getnexx:nxg-200,getnexx,nxg-200,5
alarms,getnexx:nxpg-100w,getnexx,nxpg-100w,5
alarms,kseniasecurity:lares,kseniasecurity,lares,4
alarms,abus:secvest_wireless_remote_control_fube50014,abus,secvest_wireless_remote_control_fube50014,3
alarms,abus:secvest_wireless_remote_control_fube50015,abus,secvest_wireless_remote_control_fube50015,3
alarms,chuango:g5w_3g,chuango,g5w_3g,2
alarms,securitashome:securitashome_alarm_system,securitashome,securitashome_alarm_system,2
alarms,simplisafe:ss3,simplisafe,ss3,2
alarms,simplisafe:u9k-bs1000,simplisafe,u9k-bs1000,2
alarms,abus:secvest_hybrid_fumo50110,abus,secvest_hybrid_fumo50110,1
alarms,abus:secvest_wireless_control_fube50001,abus,secvest_wireless_control_fube50001,1
alarms,agshome_smart_alarm_project:agshome_smart_alarm,agshome_smart_alarm_project,agshome_smart_alarm,1
alarms,blitzwolf:bw-is22,blitzwolf,bw-is22,1
alarms,chuango:a11,chuango,a11,1
alarms,chuango:a11_pstn\/lcd\/rfid_touch_alarm_system,chuango,a11_pstn\/lcd\/rfid_touch_alarm_system,1
alarms,chuango:a8,chuango,a8,1
alarms,chuango:a8_pstn_alarm_system,chuango,a8_pstn_alarm_system,1
alarms,chuango:awv_plus,chuango,awv_plus,1
alarms,chuango:awv_plus_wifi_alarm_system,chuango,awv_plus_wifi_alarm_system,1
alarms,chuango:b11,chuango,b11,1
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1
alarms,chuango:cg-105s,chuango,cg-105s,1
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1
alarms,chuango:g3,chuango,g3,1
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1
alarms,chuango:g5_plus,chuango,g5_plus,1
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1
alarms,chuango:g5w,chuango,g5w,1
alarms,chuango:h4_plus,chuango,h4_plus,1
alarms,chuango:wifi\/cellular_smart_home_system_h4_plus,chuango,wifi\/cellular_smart_home_system_h4_plus,1
alarms,chuango:wifi_alarm_system,chuango,wifi_alarm_system,1
alarms,comcast:xfinity_home_security_system,comcast,xfinity_home_security_system,1
alarms,d3dsecurity:xz-g12,d3dsecurity,xz-g12,1
alarms,d3dsecurity:zx-g12,d3dsecurity,zx-g12,1
alarms,eminent:em8617_ov2_wifi_alarm_system,eminent,em8617_ov2_wifi_alarm_system,1
alarms,johnsoncontrols:qolsys_iq4_hub,johnsoncontrols,qolsys_iq4_hub,1
alarms,johnsoncontrols:qolsys_iq_panel_4,johnsoncontrols,qolsys_iq_panel_4,1
alarms,keruistore:kerui_w18,keruistore,kerui_w18,1
alarms,mydigoo:dg-hamb,mydigoo,dg-hamb,1
alarms,mydigoo:dg-hamb_smart_home_security_system,mydigoo,dg-hamb_smart_home_security_system,1
alarms,paradox:ipr512,paradox,ipr512,1
alarms,simplisafe:simplisafe_ss3,simplisafe,simplisafe_ss3,1
alarms,simplisafe:u9k-es1000,simplisafe,u9k-es1000,1
alarms,simplisafe:u9k-kp1000,simplisafe,u9k-kp1000,1
alarms,simplisafe:u9k-kr1,simplisafe,u9k-kr1,1
alarms,simplisafe:u9k-ms1000,simplisafe,u9k-ms1000,1
alarms,simplisafe:u9k-wt1000,simplisafe,u9k-wt1000,1
alarms,tiiwee:twx1hakv2,tiiwee,twx1hakv2,1
alarms,vivint:sky_control_panel,vivint,sky_control_panel,1
appliances,cosori:cs158-af,cosori,cs158-af,2
appliances,smarter:smarter_coffee_maker_1st_generation,smarter,smarter_coffee_maker_1st_generation,1
babymonitor,dlink:dcs-825l,dlink,dcs-825l,4
babymonitor,d-link:dcs-825l,d-link,dcs-825l,2
babymonitor,dlink:dcs-700l,dlink,dcs-700l,2
babymonitor,dlink:eyeon_baby_monitor,dlink,eyeon_baby_monitor,2
babymonitor,summerinfant:baby_zoom_wifi_monitor,summerinfant,baby_zoom_wifi_monitor,2
babymonitor,biltema:baby_camera,biltema,baby_camera,1
babymonitor,biltema:ip_camera,biltema,ip_camera,1
babymonitor,ibaby:m3s_baby_monitor,ibaby,m3s_baby_monitor,1
babymonitor,ibaby:m6_baby_monitor,ibaby,m6_baby_monitor,1
babymonitor,mimobaby:mimo_baby_2,mimobaby,mimo_baby_2,1
babymonitor,trendnet:tv-ip743sic,trendnet,tv-ip743sic,1
cameras,reolink:rlc-410w,reolink,rlc-410w,88
cameras,foscam:c2,foscam,c2,24
cameras,foscam:c2_application,foscam,c2_application,20
cameras,foscam:c2_system,foscam,c2_system,20
cameras,opticam:i5,opticam,i5,20
cameras,opticam:i5_application,opticam,i5_application,20
cameras,opticam:i5_system,opticam,i5_system,20
cameras,foscam:c1,foscam,c1,19
cameras,dlink:dcs-1130,dlink,dcs-1130,18
cameras,foscam:c1_indoor_hd_camera,foscam,c1_indoor_hd_camera,16
cameras,dlink:dcs-932l,dlink,dcs-932l,14
cameras,dlink:dcs-1100,dlink,dcs-1100,12
cameras,yitechnology:yi_home_camera,yitechnology,yi_home_camera,12
cameras,sv3c:h.264_poe_ip_camera,sv3c,h.264_poe_ip_camera,10
cameras,sv3c:sv-b01poe-1080p-l,sv3c,sv-b01poe-1080p-l,10
cameras,sv3c:sv-b11vpoe-1080p-l,sv3c,sv-b11vpoe-1080p-l,10
cameras,sv3c:sv-d02poe-1080p-l,sv3c,sv-d02poe-1080p-l,10
cameras,tp-link:tapo_c200,tp-link,tapo_c200,10
cameras,tp-link:tapo_c520ws,tp-link,tapo_c520ws,10
cameras,axis:2100_network_camera,axis,2100_network_camera,9
cameras,synology:bc500,synology,bc500,9
cameras,synology:tc500,synology,tc500,9
cameras,wyze:cam_v3,wyze,cam_v3,9
cameras,aqara:camera_hub_g3,aqara,camera_hub_g3,8
cameras,dahuasecurity:nvr4416-16p-4ks2\/i,dahuasecurity,nvr4416-16p-4ks2\/i,8
cameras,dahuasecurity:nvr4416-4ks2\/i,dahuasecurity,nvr4416-4ks2\/i,8
cameras,dahuasecurity:nvr4432-16p-4ks2\/i,dahuasecurity,nvr4432-16p-4ks2\/i,8
cameras,dahuasecurity:nvr4432-4ks2\/i,dahuasecurity,nvr4432-4ks2\/i,8
cameras,dahuasecurity:nvr4816-16p-4ks2\/i,dahuasecurity,nvr4816-16p-4ks2\/i,8
cameras,dahuasecurity:nvr4816-4ks2\/i,dahuasecurity,nvr4816-4ks2\/i,8
cameras,dahuasecurity:nvr4832-16p-4ks2\/i,dahuasecurity,nvr4832-16p-4ks2\/i,8
cameras,dahuasecurity:nvr4832-4ks2\/i,dahuasecurity,nvr4832-4ks2\/i,8
cameras,dlink:dcs-2121,dlink,dcs-2121,8
cameras,aqara:hub_m2,aqara,hub_m2,7
